combinations,mahalonobis_distance,cosine_distance,correlation_distance
Sequence_1-Sequence_51,46.657053317518844,1.1226974537630294,1.1223400082888153
Sequence_1-Sequence_52,41.79861724709239,0.552091947615049,0.5522659546662461
Sequence_1-Sequence_53,52.62476757090531,1.5065848067321108,1.5128668762981001
Sequence_1-Sequence_54,44.882906913600834,0.9391142980610115,0.9407666234266981
Sequence_1-Sequence_55,35.55889622738838,0.32064824350366516,0.3193795958173824
Sequence_1-Sequence_56,21.985895651431616,0.0768147395194051,0.07652388805918231
Sequence_1-Sequence_57,34.894393764388674,0.27729266170045763,0.2765460057224143
Sequence_1-Sequence_58,40.582010703240314,1.1322585635863656,1.1319132535485763
Sequence_1-Sequence_59,61.00024771821537,0.6098581586464294,0.6099490971740296
Sequence_1-Sequence_60,49.998288990835725,1.5213039324679056,1.5230723434691706
Sequence_1-Sequence_61,23.62852205030508,0.08723151351531866,0.08698319085709916
Sequence_1-Sequence_62,30.573107503575294,0.1682629130226484,0.1619985986994974
Sequence_1-Sequence_63,73.23892269932715,1.6232884600090232,1.6391446901146756
Sequence_1-Sequence_64,35.045464384371684,0.2275357404284999,0.22247625322316156
Sequence_1-Sequence_65,55.249331295132855,1.3856607193115251,1.386616973286602
Sequence_1-Sequence_66,47.352860768689574,0.5955646063369685,0.5951592012951683
Sequence_1-Sequence_67,51.09455089794754,1.537930343158349,1.5455636803340953
Sequence_1-Sequence_68,47.09332016867388,1.547942960325305,1.5478878059424406
Sequence_1-Sequence_69,46.55986208424496,1.2494407633566509,1.2529702102472742
Sequence_1-Sequence_70,63.76482239546453,0.5331199605344361,0.531857269458649
Sequence_1-Sequence_71,38.11272141705401,0.23944669486465564,0.23753637675948702
Sequence_1-Sequence_72,42.48899365132779,1.162050892254404,1.163092233391458
Sequence_1-Sequence_73,46.64514504034351,1.0012111107834756,1.0017864881039333
Sequence_1-Sequence_74,33.80161416367768,0.2071943151103186,0.20153886448225766
Sequence_1-Sequence_75,43.52015269857145,1.5417030551796425,1.5444813705559026
Sequence_1-Sequence_76,49.01693745457701,1.4873698767731183,1.490909190711662
Sequence_1-Sequence_77,48.13742561646723,0.46879295844697777,0.4689112218359023
Sequence_1-Sequence_78,49.32500611670497,0.5659209816757944,0.565111379160121
Sequence_1-Sequence_79,49.973254472934144,1.5428973717929872,1.5478610158987471
Sequence_1-Sequence_80,36.90879668580813,0.3207056320456724,0.32027547996299854
Sequence_1-Sequence_81,42.88317140031901,1.0862828602672947,1.086674532894788
Sequence_1-Sequence_82,40.886846341971996,0.34741778513261556,0.34743924785191216
Sequence_1-Sequence_83,42.22915675349676,0.1815114730653241,0.1815550145667132
Sequence_1-Sequence_84,36.58886936033268,0.3316258556825554,0.33174291376070575
Sequence_1-Sequence_85,56.17375577209776,1.115151330092269,1.1160115643886372
Sequence_1-Sequence_86,48.81059813591721,0.682951940548507,0.6833528128848927
Sequence_1-Sequence_87,45.937034248219625,1.3043154531657457,1.3047137041355477
Sequence_1-Sequence_88,50.722275694224585,1.3679607271302483,1.3695176944834928
Sequence_1-Sequence_89,18.1162682282773,0.058495018708140556,0.05789003382244695
Sequence_1-Sequence_90,45.92099628999225,1.3888532866480412,1.390249244957193
Sequence_1-Sequence_91,50.212743520477204,1.478143724106902,1.4792229756953466
Sequence_1-Sequence_92,50.45591614272878,1.513434646914693,1.5133176411043168
Sequence_1-Sequence_93,44.838474566418235,0.5209695123684723,0.5210399705006367
Sequence_1-Sequence_94,31.782764994511794,0.13931625149624394,0.1351380499152105
Sequence_1-Sequence_95,46.48016676906578,1.1686811440424887,1.1710743395410992
Sequence_1-Sequence_96,55.05142378264998,1.2007602229812937,1.2000836663022483
Sequence_1-Sequence_97,34.31262502574073,0.45193335652266764,0.45210946785448536
Sequence_1-Sequence_98,33.843327953692594,0.303034085402065,0.29456202685517596
Sequence_1-Sequence_99,40.42489633437689,1.3039617937272847,1.3082293851552589
Sequence_1-Sequence_100,38.91368834908147,0.573081681609311,0.5720146271893697
Sequence_1-Sequence_101,47.49268168778134,1.355819259028789,1.3574769763616348
Sequence_1-Sequence_102,42.30459069550744,0.9452720217763937,0.9465739169844711
Sequence_1-Sequence_103,47.51093417302997,1.321812331326335,1.3219849769236451
Sequence_1-Sequence_104,53.676576762769606,1.434579495792311,1.4378579990602516
Sequence_1-Sequence_105,38.68734944630519,0.4254878891005084,0.4244122811296265
Sequence_1-Sequence_106,55.59342417003257,1.549224354946468,1.5495355186085356
Sequence_1-Sequence_107,43.12380542500086,0.24322850906964044,0.24159994820308583
Sequence_1-Sequence_108,50.553296131423636,1.2473575432914088,1.2476324265965664
Sequence_1-Sequence_109,54.97404737990706,1.6140987154195976,1.6163722036620012
Sequence_1-Sequence_110,42.41888522671323,0.6676770784283739,0.6679800125197521
Sequence_1-Sequence_111,51.43912716501975,1.5712265238497416,1.5717200052065996
Sequence_1-Sequence_112,52.4673199279505,1.5294523887959142,1.5309262229419613
Sequence_1-Sequence_113,55.13446285737212,1.4306682655435026,1.4316554379238
Sequence_1-Sequence_114,50.76416701365025,1.1246979846644896,1.1236932209689607
Sequence_1-Sequence_115,55.44203178269932,1.1826921778874715,1.182182284348081
Sequence_1-Sequence_116,51.96880833119876,1.5448182038652116,1.5451231596609716
Sequence_1-Sequence_117,48.66529499229318,1.4694196849019545,1.4723916495283367
Sequence_1-Sequence_118,51.92065887328649,1.4916563240305658,1.4923802803923385
Sequence_1-Sequence_119,53.2138025717746,1.4330808495049907,1.4394395146951056
Sequence_1-Sequence_120,44.6817862571489,1.3163416148798084,1.3175362963330515
Sequence_1-Sequence_121,44.77557107216168,1.5379833961114677,1.5416384432992025
Sequence_1-Sequence_122,41.551376015964145,1.1617799407489573,1.1618032924808601
Sequence_1-Sequence_123,54.98896600928448,1.590007434193034,1.5906290363335853
Sequence_1-Sequence_124,77.05751868058586,1.7047216747603327,1.7052216329532728
Sequence_1-Sequence_125,54.7892219989869,1.4736795230129074,1.4734535383761151
Sequence_1-Sequence_126,58.52272727202826,1.4715015065811632,1.4740013958825766
Sequence_1-Sequence_127,35.24847250594628,0.2840506484613422,0.27585587690315827
Sequence_1-Sequence_128,58.572025513248775,1.356372446048236,1.358013528228674
Sequence_1-Sequence_129,52.0744875063673,1.5990371325337152,1.5989289136105715
Sequence_1-Sequence_130,49.36520929085248,1.4787680186425158,1.4819926176483562
Sequence_1-Sequence_131,51.86996663052695,1.4631247070165774,1.466844364668228
Sequence_1-Sequence_132,44.477555493119894,1.1950710561316298,1.1948148385383985
Sequence_1-Sequence_133,33.52063051530874,0.4005828681831748,0.40072970276755504
Sequence_1-Sequence_134,35.161777991981495,0.30517436477958093,0.30293514769457874
Sequence_1-Sequence_135,52.349213228457955,1.4615709439096616,1.4615803997820966
Sequence_1-Sequence_136,50.09210611542553,1.4769943707758286,1.4807666536182733
Sequence_1-Sequence_137,55.15383563157037,1.5099025301941502,1.5096980581738189
Sequence_1-Sequence_138,31.06080723361633,0.18392024068297552,0.17662056512154756
Sequence_1-Sequence_139,52.461465774730414,1.319174189645695,1.3194462652557406
Sequence_1-Sequence_140,50.541684734494865,1.4772546414199965,1.4786042770474865
Sequence_1-Sequence_141,59.36115832310384,1.666312689140339,1.6661998674347513
Sequence_1-Sequence_142,48.282848287968754,1.2279133140405534,1.2274133323429248
Sequence_1-Sequence_143,67.14258777400862,1.4376251896271262,1.4448010256678812
Sequence_1-Sequence_144,60.44146573082247,1.514674989685401,1.5201424511588586
Sequence_1-Sequence_145,54.483227800345745,1.4643039469408052,1.4752423227834626
Sequence_1-Sequence_146,35.19362767006468,0.23223052909735498,0.23026536741039938
Sequence_1-Sequence_147,65.5254384184578,0.6658434807270578,0.6628146636007917
Sequence_1-Sequence_148,32.46774605197897,0.2912671170904112,0.2805261867791031
Sequence_1-Sequence_149,56.79014145870919,1.5274272493299357,1.527709243889122
Sequence_1-Sequence_150,49.29285274746364,0.9925309908303627,0.9936413491482912
Sequence_1-Sequence_151,59.65871750449102,1.258399237989941,1.2591959877353847
Sequence_1-Sequence_152,47.69985791415703,0.620734862644624,0.6210529256119398
Sequence_1-Sequence_153,55.8536342650452,1.501112211556507,1.5034495917848711
Sequence_1-Sequence_154,56.36404150535427,0.46042583058700537,0.4604288253498644
Sequence_1-Sequence_155,41.96113413053258,0.4627267964702054,0.4570346202031439
Sequence_1-Sequence_156,43.896681036780656,1.1066498011253176,1.1063286934535403
Sequence_1-Sequence_157,45.79687766960714,1.4882436582868597,1.4894000233525435
Sequence_1-Sequence_158,62.609248330355356,1.4224361902314375,1.4221919501910847
Sequence_1-Sequence_159,46.73234235426052,1.5255976116967236,1.5322143776821229
Sequence_1-Sequence_160,43.945309274468734,1.1676930467988935,1.1689843977994516
Sequence_1-Sequence_161,41.8902112491261,1.1615185336714056,1.1616038169843383
Sequence_1-Sequence_162,52.375264121013586,1.5637059777716003,1.5638789856066693
Sequence_1-Sequence_163,48.334707216688166,0.7877137378636401,0.7870074821236748
Sequence_1-Sequence_164,31.811823672705145,0.14166791035675397,0.13619515062160203
Sequence_1-Sequence_165,22.83187486379001,0.08647214211526932,0.0863010870768317
Sequence_1-Sequence_166,47.92426584076356,1.2871349644054524,1.2894935214679637
Sequence_1-Sequence_167,48.93501411735113,1.5021331691618254,1.5046102079654489
Sequence_1-Sequence_168,60.23612840247145,1.4356205235972967,1.4353741615002933
Sequence_1-Sequence_169,39.21229564223582,0.2206234149859695,0.21875768323714095
Sequence_1-Sequence_170,43.48293191738056,1.471761034105726,1.4747576238895772
Sequence_1-Sequence_171,57.34868994660788,1.0024232756056457,1.0034525051211594
Sequence_1-Sequence_172,60.359098064524396,1.5260121519710077,1.5304425947099036
Sequence_1-Sequence_173,33.73882530485954,0.2143579561201151,0.2130754438665584
Sequence_1-Sequence_174,45.889023066735746,0.7562891409844098,0.7567832029374417
Sequence_1-Sequence_175,42.00076084686588,1.5799641304764585,1.5848008741192112
Sequence_1-Sequence_176,52.28238794082703,1.5948697111230696,1.5962342134912182
Sequence_1-Sequence_177,50.4579975079376,0.36366636094933,0.36374158579851945
Sequence_1-Sequence_178,55.968364061128966,1.5271011583251208,1.5283617703723722
Sequence_1-Sequence_179,46.7569624810858,0.61886083924929,0.619060739864517
Sequence_1-Sequence_180,55.55375796523367,1.3789941479172048,1.3790572369462712
Sequence_1-Sequence_181,34.90829533659918,0.35496189491959695,0.3458881018339385
Sequence_1-Sequence_182,71.47397543299695,1.747087336095043,1.7548162009857529
Sequence_1-Sequence_183,40.65442739542917,0.20978614723208922,0.20913286793843378
Sequence_1-Sequence_184,48.210275330114754,1.462426693413796,1.467718674119068
Sequence_1-Sequence_185,61.914043399803305,0.652845752898527,0.6514232645480915
Sequence_1-Sequence_186,51.82679858048299,1.5759150585681523,1.5762159147540622
Sequence_1-Sequence_187,42.45527793898553,1.1738436557508203,1.1736074021443628
Sequence_1-Sequence_188,50.48666851728223,0.7282149012907237,0.728382578769426
Sequence_1-Sequence_189,50.7738352653086,1.4356468292411873,1.4354266170713914
Sequence_1-Sequence_190,49.900981097066186,1.5553986417083032,1.5580216331518353
Sequence_1-Sequence_191,50.10895626496015,1.5861603006305063,1.5900852225619342
Sequence_1-Sequence_192,51.18246972132506,0.3292052567819608,0.32875223689232513
Sequence_1-Sequence_193,46.42891997702249,0.7479057978901368,0.7477935815141245
Sequence_1-Sequence_194,35.062166049113706,0.2822952368182411,0.2743881688906801
Sequence_1-Sequence_195,61.00621452489597,1.407876267491603,1.4075873278472515
Sequence_1-Sequence_196,50.94627988142092,1.474769284833472,1.4775358536652314
Sequence_1-Sequence_197,45.23562323926986,1.4787303412291108,1.4788322950306934
Sequence_1-Sequence_198,50.80003730078845,1.4707593150287301,1.4796839927986203
Sequence_1-Sequence_199,51.91504521426386,1.4292864746906329,1.4290268850809114
Sequence_1-Sequence_200,53.48428088229548,1.5668261561498,1.5669320786126137
Sequence_1-Sequence_201,48.49261182881029,1.2780370679226973,1.2778534536337995
Sequence_1-Sequence_202,47.83547012925635,0.7946488927345441,0.7952734834535633
Sequence_1-Sequence_203,69.1636364747659,1.4893856323603538,1.48938986563066
Sequence_1-Sequence_204,55.41479349927524,1.3801010038243942,1.3800156008389044
Sequence_1-Sequence_205,58.49659948844769,0.5969282204565458,0.5970124239267094
Sequence_1-Sequence_206,39.26559536615795,0.4412669759116169,0.4405687986921424
Sequence_1-Sequence_207,41.454952907208295,0.8426020437715119,0.8420810329344994
Sequence_1-Sequence_208,48.2614098320161,1.5172896713411053,1.5176470488090332
Sequence_1-Sequence_209,42.67361422752731,0.27939292439524144,0.27920509307600005
Sequence_1-Sequence_210,52.32481471504949,1.4733861748507742,1.4743423489431697
Sequence_1-Sequence_211,50.800064510478485,1.555208258258261,1.5552991476973246
Sequence_1-Sequence_212,57.308747351524794,1.3202742651266086,1.320703678154492
Sequence_1-Sequence_213,41.14274751846714,1.1886628753816932,1.1890434315231653
Sequence_1-Sequence_214,60.54289989699749,1.52125234864249,1.521393897009863
Sequence_1-Sequence_215,60.60674706924988,1.5248571231715187,1.526677444442024
Sequence_1-Sequence_216,56.56971496135403,0.6943492241976823,0.6939152164577268
Sequence_1-Sequence_217,45.90109504513068,0.47718156392155975,0.47604451237224343
Sequence_1-Sequence_218,40.35911244646578,1.1779743016057742,1.1775165926570499
Sequence_1-Sequence_219,54.224492557522616,1.473830935380441,1.4737376482494589
Sequence_1-Sequence_220,52.7816981737365,1.42857182080304,1.4353114698482299
Sequence_1-Sequence_221,46.153773968177184,1.2785381243483886,1.2780714064018104
Sequence_1-Sequence_222,51.89641361537218,0.5434546485472747,0.5420875875140432
Sequence_1-Sequence_223,47.121091483122974,0.9838225462917223,0.9835129491049193
Sequence_1-Sequence_224,53.928542741178354,1.44118557465801,1.447683132744434
Sequence_1-Sequence_225,65.54751822264105,1.4995763717951276,1.4993897727225456
Sequence_1-Sequence_226,46.29038814504734,1.4517053812285823,1.4553347897144482
Sequence_1-Sequence_227,61.82739248843448,1.4501307698910324,1.4509058042806686
Sequence_1-Sequence_228,54.06792008308363,1.4793640348508377,1.4805249202864756
Sequence_1-Sequence_229,41.20770324742911,1.1426964290525785,1.1425001676981328
Sequence_1-Sequence_230,55.395999841706704,0.7443102579234034,0.7448234585147404
Sequence_1-Sequence_231,51.39448702655564,1.438585139109316,1.4450420199117981
Sequence_1-Sequence_232,63.607889995075205,1.712528115694711,1.7124429306723443
Sequence_1-Sequence_233,51.612260453598545,1.0026449105312756,1.0018137618714689
Sequence_1-Sequence_234,59.47022171895798,1.228919652776998,1.2348020814090435
Sequence_1-Sequence_235,51.60676203928299,1.4058431955555664,1.405611691494664
Sequence_1-Sequence_236,60.84325345981382,1.4463108410092378,1.4462210670713547
Sequence_1-Sequence_237,65.29319404150199,0.48184340622610444,0.4816856957377452
Sequence_1-Sequence_238,57.50544457224081,1.4592318151683994,1.4590270443090287
Sequence_1-Sequence_239,47.45601798151801,1.153641690767377,1.153648062505359
Sequence_1-Sequence_240,60.6668680926392,1.6113079337885896,1.611163212977013
Sequence_1-Sequence_241,46.30131600124833,0.3234325566799885,0.323471221418441
Sequence_1-Sequence_242,28.265857817115336,0.12914787024713492,0.12393865733279019
Sequence_1-Sequence_243,44.508153564332964,1.548357123303518,1.5534904830380738
Sequence_1-Sequence_244,37.07200248630823,0.19486426146252422,0.18467394823169836
Sequence_1-Sequence_245,55.077481777628186,1.5215827915932087,1.5293177715398838
Sequence_1-Sequence_246,49.51358860104417,1.3653770051854686,1.3670869582940448
Sequence_2-Sequence_3,58.382365114845335,1.0687922051602732,1.0759834432571354
Sequence_2-Sequence_4,45.06317647513229,0.8980740302733822,0.9121972254301886
Sequence_2-Sequence_5,42.690219426089016,0.771998191444905,0.7931257335542362
Sequence_2-Sequence_6,51.7281363174928,0.9719773583507142,0.9813731139016455
Sequence_2-Sequence_7,62.90773549689136,1.4251518439381572,1.4191673527280937
Sequence_2-Sequence_8,61.07605612251295,1.0889374456237293,1.098454922461869
Sequence_2-Sequence_9,31.595904577650135,0.5673680343094913,0.5832861471478383
Sequence_2-Sequence_10,32.32491705795593,1.133624370909478,1.142463796673395
Sequence_2-Sequence_11,40.96166581480577,0.876644662618234,0.8844114388342237
Sequence_2-Sequence_12,42.416593310019664,0.9328882268738761,0.9222897363478486
Sequence_2-Sequence_13,55.104469581997826,0.943453150822334,0.9357536542956686
Sequence_2-Sequence_14,58.569371839574536,1.030638852115145,1.0499945963407658
Sequence_2-Sequence_15,33.850307332369184,0.7126182283462636,0.7134229297367234
Sequence_2-Sequence_16,46.09529763922421,1.1277009648033858,1.113822185415656
Sequence_2-Sequence_17,36.97909379889575,1.1512860797115758,1.1650070219376913
Sequence_2-Sequence_18,36.10770858377735,0.7531366734836377,0.7651241048465447
Sequence_2-Sequence_19,45.1965663292944,0.8777732300734532,0.8846295604621595
Sequence_2-Sequence_20,42.655308211819595,0.9630441870452368,0.9853309133770847
Sequence_2-Sequence_21,43.03974546895109,1.154306235014113,1.1358912034459534
Sequence_2-Sequence_22,42.491690433575734,1.279551245031836,1.279083134452983
Sequence_2-Sequence_23,31.343923813968576,1.0823540478342102,1.0838299182631215
Sequence_2-Sequence_24,43.667283008430914,1.0142473205989817,0.9971429524644337
Sequence_2-Sequence_25,49.886890131284375,1.0862804983767724,1.0363529504693796
Sequence_2-Sequence_26,43.236305420823555,0.9411192859300871,0.9501989253338956
Sequence_2-Sequence_27,43.387535256413074,1.0765010477217662,1.0663806582138047
Sequence_2-Sequence_28,36.04722729765405,0.47865241901174516,0.4851143008044092
Sequence_2-Sequence_29,36.64963909451323,0.8019770563492622,0.8032473521358847
Sequence_2-Sequence_30,33.93850063953198,0.652005623623157,0.6573015299342246
Sequence_2-Sequence_31,44.57348294959284,0.7606754496978143,0.7549813951140509
Sequence_2-Sequence_32,39.78603892278037,1.0380456043180888,1.0379414492748902
Sequence_2-Sequence_33,61.09657461165813,1.0973426228185692,1.1057480509854556
Sequence_2-Sequence_34,52.80508297680424,1.001175315313496,1.0181036733871769
Sequence_2-Sequence_35,44.671606329985906,1.005397106726488,0.9915418307031573
Sequence_2-Sequence_36,51.294125238591626,1.2213651384330955,1.1957471423995685
Sequence_2-Sequence_37,40.310782447876484,0.6319631050047555,0.650970066467262
Sequence_2-Sequence_38,51.41956559734861,0.9052727573401824,0.9202650889928863
Sequence_2-Sequence_39,32.368512618463356,0.5027256048144065,0.4993609553984584
Sequence_2-Sequence_40,38.400815108764306,0.8857229942931326,0.8703822815584752
Sequence_2-Sequence_41,45.68956748053322,1.1142189195234833,1.1265583326824251
Sequence_2-Sequence_42,32.541335239044315,0.8485336312555053,0.8491343249021722
Sequence_2-Sequence_43,48.73544752799222,1.149079137253121,1.1630858826630006
Sequence_2-Sequence_44,49.55833270951664,0.739276770596957,0.7519876063817856
Sequence_2-Sequence_45,47.60752542919219,1.2268142149199874,1.1835915101252856
Sequence_2-Sequence_46,34.4429639254382,0.5516846404390934,0.5500385694227719
Sequence_2-Sequence_47,49.66525564932936,0.8777930735103436,0.8860978089576848
Sequence_2-Sequence_48,42.874144271712595,1.123238321402054,1.135796336614276
Sequence_2-Sequence_49,38.15638154986171,0.8887879619529843,0.8874254271464228
Sequence_2-Sequence_50,41.38256723424229,0.9610039131461421,0.9290488133206865
Sequence_2-Sequence_51,37.68028716819953,0.9056020199237415,0.8989934564250951
Sequence_2-Sequence_52,38.4604769939662,0.8821385683792378,0.8907314872378403
Sequence_2-Sequence_53,45.871073489990216,1.067732446777809,1.0322771514535523
Sequence_2-Sequence_54,37.83233407013375,0.8549938259577116,0.8761889058870673
Sequence_2-Sequence_55,40.52659829869287,0.8066581149834963,0.8195617570363972
Sequence_2-Sequence_56,28.056525088480758,0.40564748271785755,0.40244676759435083
Sequence_2-Sequence_57,42.64091484824919,0.826874812581611,0.8371415509499609
Sequence_2-Sequence_58,33.304697457194685,1.1125280230370702,1.1100200420034085
Sequence_2-Sequence_59,60.62574603981028,1.01783594928974,1.0332027079795993
Sequence_2-Sequence_60,41.609610146486155,0.9671077597834206,0.9428822604732878
Sequence_2-Sequence_61,27.96286573022951,0.39423676279733877,0.3905814786853441
Sequence_2-Sequence_62,30.52201883957106,0.4212985284076639,0.4324060521223019
Sequence_2-Sequence_63,71.42357807773764,1.1590638280106498,1.1172420231128923
Sequence_2-Sequence_64,42.783391221580835,0.5257309118633802,0.5390866186123424
Sequence_2-Sequence_65,51.3250668516002,1.0046864608490926,0.9803368241143731
Sequence_2-Sequence_66,49.792070349596344,1.1245911610955683,1.1472681165048744
Sequence_2-Sequence_67,43.20264787975212,1.0219167472801796,0.9830658901628956
Sequence_2-Sequence_68,40.55928446260568,1.036696637450161,1.0355754922904004
Sequence_2-Sequence_69,38.182933534849305,0.6967651938647201,0.7111827787033215
Sequence_2-Sequence_70,69.21959437761537,0.9018293118255123,0.8912329501776108
Sequence_2-Sequence_71,37.55413673950015,0.46010154022062444,0.4659107569284091
Sequence_2-Sequence_72,32.431728279539065,1.0605509078708835,1.0713624911651602
Sequence_2-Sequence_73,42.30895088849684,1.014339832912601,1.0213059504026956
Sequence_2-Sequence_74,39.92578877731909,0.51711298728723,0.5307755482166685
Sequence_2-Sequence_75,37.41455742327738,0.9786556287100973,0.9514304370309892
Sequence_2-Sequence_76,42.66221353032105,1.0132755741623254,0.9825122212938676
Sequence_2-Sequence_77,47.21841946669321,0.9797610882686488,0.9887949729487985
Sequence_2-Sequence_78,50.913656250545365,0.9009414468485067,0.8928271148061144
Sequence_2-Sequence_79,46.02198063674386,1.1069263896088588,1.0773552334551333
Sequence_2-Sequence_80,41.41904997395572,0.8380124245912072,0.8472675110947587
Sequence_2-Sequence_81,33.37263450549963,0.7793877503773476,0.7793377275371125
Sequence_2-Sequence_82,45.605874471440806,0.832805823300635,0.8379954854135223
Sequence_2-Sequence_83,56.53247537523428,0.7906170315714244,0.7917163020950546
Sequence_2-Sequence_84,40.89091784919468,0.902349699556318,0.9054101213848764
Sequence_2-Sequence_85,51.059744118032654,0.6636788622743526,0.6655170309711369
Sequence_2-Sequence_86,45.38323272703918,1.1407639204845554,1.1544074529552169
Sequence_2-Sequence_87,40.12083724271968,0.9081904252075412,0.9099842982638393
Sequence_2-Sequence_88,44.144220275552215,1.1847618584899962,1.1994468891740857
Sequence_2-Sequence_89,28.747517942976653,0.4407235651253195,0.4398909825375972
Sequence_2-Sequence_90,39.744460907371575,0.7818977337878896,0.787340576466677
Sequence_2-Sequence_91,43.68277552713005,0.8475892574384,0.8521708541446534
Sequence_2-Sequence_92,40.45418225896724,0.9789790308610078,0.968557633743635
Sequence_2-Sequence_93,42.56932653190658,0.9034990228654335,0.9035239494002334
Sequence_2-Sequence_94,37.78531718653028,0.5491247458199597,0.5605923457397384
Sequence_2-Sequence_95,35.440367255698824,0.500270880223197,0.5071449770759023
Sequence_2-Sequence_96,46.67952364430591,1.1095139868364687,1.0959660313943251
Sequence_2-Sequence_97,31.5706530909305,0.4524437711125874,0.4485143471517419
Sequence_2-Sequence_98,28.944901163267886,0.3036730145666364,0.3144154207265383
Sequence_2-Sequence_99,26.17314818899025,0.5333207155738242,0.5446074877113667
Sequence_2-Sequence_100,39.0009261892602,1.1589386574359823,1.1863545062889123
Sequence_2-Sequence_101,38.74855150771507,0.73745010769253,0.7435334668414493
Sequence_2-Sequence_102,35.15945027862869,0.856675665910247,0.8712465051634257
Sequence_2-Sequence_103,41.50521063589275,1.2180320177469768,1.2235592220781912
Sequence_2-Sequence_104,48.492202307359605,1.0359142967384265,1.0043987048784788
Sequence_2-Sequence_105,40.500979700192964,0.9453269374319546,0.9626555470159387
Sequence_2-Sequence_106,52.47346295112078,1.3220457181803837,1.3147458199770874
Sequence_2-Sequence_107,47.17933293116654,0.7965617694582277,0.8093938316769231
Sequence_2-Sequence_108,47.0093015915409,1.2077188540050046,1.2142249713085076
