combinations,mahalonobis_distance,cosine_distance,correlation_distance
Sequence_1-Sequence_183,79.7635498046875,0.14572584629058838,0.15177273750305176
Sequence_1-Sequence_184,137.67282104492188,0.16570979356765747,0.16402369737625122
Sequence_1-Sequence_185,121.92865753173828,0.274303674697876,0.30109357833862305
Sequence_1-Sequence_186,135.4649658203125,0.16363710165023804,0.16908574104309082
Sequence_1-Sequence_187,109.58303833007812,0.1568196415901184,0.168529212474823
Sequence_1-Sequence_188,105.71717071533203,0.19873583316802979,0.21941906213760376
Sequence_1-Sequence_189,152.58706665039062,0.19307196140289307,0.2051219344139099
Sequence_1-Sequence_190,136.5301513671875,0.16932451725006104,0.17390716075897217
Sequence_1-Sequence_191,150.11328125,0.20180648565292358,0.21309947967529297
Sequence_1-Sequence_192,113.81169128417969,0.2888000011444092,0.29521018266677856
Sequence_1-Sequence_193,108.06611633300781,0.22810447216033936,0.25240230560302734
Sequence_1-Sequence_194,67.61134338378906,0.10654932260513306,0.11693441867828369
Sequence_1-Sequence_195,149.21041870117188,0.21762704849243164,0.2301122546195984
Sequence_1-Sequence_196,132.58843994140625,0.15425211191177368,0.15077072381973267
Sequence_1-Sequence_197,135.61468505859375,0.1519671082496643,0.15329760313034058
Sequence_1-Sequence_198,150.6614990234375,0.18985044956207275,0.19941502809524536
Sequence_1-Sequence_199,154.02999877929688,0.19718998670578003,0.21006327867507935
Sequence_1-Sequence_200,135.622314453125,0.1731477975845337,0.17650562524795532
Sequence_1-Sequence_201,124.80054473876953,0.15666961669921875,0.1621077060699463
Sequence_1-Sequence_202,103.32862091064453,0.18493008613586426,0.20338141918182373
Sequence_1-Sequence_203,149.80715942382812,0.22905975580215454,0.2449951171875
Sequence_1-Sequence_204,147.17054748535156,0.1965939998626709,0.2048403024673462
Sequence_1-Sequence_205,140.84178161621094,0.4432629942893982,0.4745308756828308
Sequence_1-Sequence_206,85.39368438720703,0.1514497995376587,0.1662798523902893
Sequence_1-Sequence_207,104.06792449951172,0.1374993920326233,0.14707088470458984
Sequence_1-Sequence_208,140.97772216796875,0.16901558637619019,0.17552196979522705
Sequence_1-Sequence_209,78.81571960449219,0.15059566497802734,0.16043037176132202
Sequence_1-Sequence_210,139.79995727539062,0.19350814819335938,0.20234417915344238
Sequence_1-Sequence_211,141.3133544921875,0.18558049201965332,0.19364959001541138
Sequence_1-Sequence_212,144.99639892578125,0.3035705089569092,0.33382654190063477
Sequence_1-Sequence_213,109.1595230102539,0.1536845564842224,0.16478371620178223
Sequence_1-Sequence_214,143.69488525390625,0.21300286054611206,0.22124886512756348
Sequence_1-Sequence_215,153.37559509277344,0.21979540586471558,0.23391950130462646
Sequence_1-Sequence_216,107.06118774414062,0.2114083170890808,0.23365622758865356
Sequence_1-Sequence_217,89.59989929199219,0.18119561672210693,0.19869273900985718
Sequence_1-Sequence_218,108.1758041381836,0.15019267797470093,0.16116344928741455
Sequence_1-Sequence_219,136.30670166015625,0.18082767724990845,0.18733465671539307
Sequence_1-Sequence_220,167.85177612304688,0.23537635803222656,0.25703322887420654
Sequence_1-Sequence_221,124.49919891357422,0.14268136024475098,0.1469588279724121
Sequence_1-Sequence_222,93.75079345703125,0.17802757024765015,0.19629675149917603
Sequence_1-Sequence_223,117.0477066040039,0.2169293761253357,0.2397221326828003
Sequence_1-Sequence_224,143.22409057617188,0.18516403436660767,0.1928732991218567
Sequence_1-Sequence_225,151.5456085205078,0.2518976330757141,0.2614474892616272
Sequence_1-Sequence_226,149.749267578125,0.18792128562927246,0.19812536239624023
Sequence_1-Sequence_227,145.2589874267578,0.2073136568069458,0.2237294316291809
Sequence_1-Sequence_228,140.86212158203125,0.1770365834236145,0.18052470684051514
Sequence_1-Sequence_229,110.6812744140625,0.16595596075057983,0.17842286825180054
Sequence_1-Sequence_230,99.09039306640625,0.17110925912857056,0.18540173768997192
Sequence_1-Sequence_231,133.9142608642578,0.15534788370132446,0.1545504927635193
Sequence_1-Sequence_232,177.59535217285156,0.23178184032440186,0.23162811994552612
Sequence_1-Sequence_233,112.5679931640625,0.18323200941085815,0.20002412796020508
Sequence_1-Sequence_234,155.28457641601562,0.26967567205429077,0.29907435178756714
Sequence_1-Sequence_235,140.00302124023438,0.18685829639434814,0.19481492042541504
Sequence_1-Sequence_236,152.776123046875,0.21704214811325073,0.22900575399398804
Sequence_1-Sequence_237,152.50157165527344,0.5240874886512756,0.5362986028194427
Sequence_1-Sequence_238,149.22940063476562,0.23272705078125,0.25116831064224243
Sequence_1-Sequence_239,115.99996948242188,0.1664966344833374,0.18063193559646606
Sequence_1-Sequence_240,153.4862060546875,0.1911715865135193,0.19177716970443726
Sequence_1-Sequence_241,89.3735122680664,0.18189257383346558,0.1960117220878601
Sequence_1-Sequence_242,53.17125701904297,0.06892251968383789,0.07481527328491211
Sequence_1-Sequence_243,142.33013916015625,0.1763930320739746,0.1808299422264099
Sequence_1-Sequence_244,66.79389953613281,0.1072034239768982,0.11333048343658447
Sequence_1-Sequence_245,150.9861602783203,0.2069023847579956,0.21668553352355957
Sequence_1-Sequence_246,128.75865173339844,0.18510478734970093,0.19510209560394287
Sequence_2-Sequence_3,154.23184204101562,0.3772231936454773,0.3932519555091858
Sequence_2-Sequence_4,99.52465057373047,0.15832990407943726,0.17712193727493286
Sequence_2-Sequence_5,96.5411148071289,0.1518183946609497,0.1666753888130188
Sequence_2-Sequence_6,108.05062866210938,0.1842207908630371,0.2184765338897705
Sequence_2-Sequence_7,134.7142333984375,0.21930009126663208,0.2683145999908447
Sequence_2-Sequence_8,159.59848022460938,0.41522157192230225,0.4469488859176636
Sequence_2-Sequence_9,62.287315368652344,0.06772422790527344,0.07969105243682861
Sequence_2-Sequence_10,78.98917388916016,0.10183924436569214,0.12228190898895264
Sequence_2-Sequence_11,99.52873992919922,0.15084969997406006,0.1639118790626526
Sequence_2-Sequence_12,77.12814331054688,0.08780032396316528,0.10542166233062744
Sequence_2-Sequence_13,114.383544921875,0.21361500024795532,0.24748021364212036
Sequence_2-Sequence_14,135.83477783203125,0.2975674271583557,0.3173944354057312
Sequence_2-Sequence_15,71.63893127441406,0.06007063388824463,0.06993478536605835
Sequence_2-Sequence_16,113.13690185546875,0.11471879482269287,0.13392573595046997
Sequence_2-Sequence_17,82.41398620605469,0.11151307821273804,0.13401424884796143
Sequence_2-Sequence_18,70.73326110839844,0.08279025554656982,0.09799790382385254
Sequence_2-Sequence_19,84.33503723144531,0.08935648202896118,0.10521465539932251
Sequence_2-Sequence_20,110.4913558959961,0.19812417030334473,0.21957170963287354
Sequence_2-Sequence_21,100.058837890625,0.10898542404174805,0.1286545991897583
Sequence_2-Sequence_22,110.18767547607422,0.20661425590515137,0.2501794099807739
Sequence_2-Sequence_23,83.10384368896484,0.11275243759155273,0.1356160044670105
Sequence_2-Sequence_24,92.36306762695312,0.12693852186203003,0.1517518162727356
Sequence_2-Sequence_25,123.45137786865234,0.1481781005859375,0.17929929494857788
Sequence_2-Sequence_26,91.64706420898438,0.12381595373153687,0.14440274238586426
Sequence_2-Sequence_27,91.58749389648438,0.13106071949005127,0.15722733736038208
Sequence_2-Sequence_28,85.46109008789062,0.10740077495574951,0.11340689659118652
Sequence_2-Sequence_29,77.82099914550781,0.06932598352432251,0.08045059442520142
Sequence_2-Sequence_30,82.9595947265625,0.09863871335983276,0.10555797815322876
Sequence_2-Sequence_31,106.1551513671875,0.16436326503753662,0.17851483821868896
Sequence_2-Sequence_32,87.09205627441406,0.1189696192741394,0.14285969734191895
Sequence_2-Sequence_33,168.0346221923828,0.45374399423599243,0.4863717555999756
Sequence_2-Sequence_34,152.57655334472656,0.3524130582809448,0.36233484745025635
Sequence_2-Sequence_35,114.56719970703125,0.12547987699508667,0.15125888586044312
Sequence_2-Sequence_36,102.01748657226562,0.14177322387695312,0.17106837034225464
Sequence_2-Sequence_37,103.58457946777344,0.14302140474319458,0.1346679925918579
Sequence_2-Sequence_38,106.18191528320312,0.18317198753356934,0.20712417364120483
Sequence_2-Sequence_39,77.87467956542969,0.07413935661315918,0.07637190818786621
Sequence_2-Sequence_40,97.41099548339844,0.08993810415267944,0.10642176866531372
Sequence_2-Sequence_41,110.61077117919922,0.20700353384017944,0.24341046810150146
Sequence_2-Sequence_42,70.1690673828125,0.07529681921005249,0.0902935266494751
Sequence_2-Sequence_43,103.57452392578125,0.18856120109558105,0.22474563121795654
Sequence_2-Sequence_44,112.11471557617188,0.18104630708694458,0.18596148490905762
Sequence_2-Sequence_45,107.09861755371094,0.14593207836151123,0.17650622129440308
Sequence_2-Sequence_46,68.525634765625,0.04541957378387451,0.05215698480606079
Sequence_2-Sequence_47,116.33482360839844,0.21776509284973145,0.23865562677383423
Sequence_2-Sequence_48,93.35621643066406,0.15160119533538818,0.18016475439071655
Sequence_2-Sequence_49,76.81196594238281,0.0961722731590271,0.11552464962005615
Sequence_2-Sequence_50,92.32554626464844,0.08706855773925781,0.1013447642326355
Sequence_2-Sequence_51,79.35237121582031,0.1009453535079956,0.12139922380447388
Sequence_2-Sequence_52,76.93999481201172,0.103690505027771,0.1200786828994751
Sequence_2-Sequence_53,113.05850982666016,0.12592512369155884,0.1518194079399109
Sequence_2-Sequence_54,77.20549011230469,0.09362000226974487,0.11095428466796875
Sequence_2-Sequence_55,96.63921356201172,0.14656394720077515,0.16183823347091675
Sequence_2-Sequence_56,72.29960632324219,0.05957603454589844,0.05941349267959595
Sequence_2-Sequence_57,104.19874572753906,0.16502243280410767,0.1794244647026062
Sequence_2-Sequence_58,81.83631896972656,0.10939627885818481,0.13153856992721558
Sequence_2-Sequence_59,131.2174835205078,0.29363375902175903,0.33362895250320435
Sequence_2-Sequence_60,89.0473403930664,0.07710385322570801,0.09042215347290039
Sequence_2-Sequence_61,72.1166763305664,0.05943465232849121,0.059256672859191895
Sequence_2-Sequence_62,77.04405212402344,0.0793464183807373,0.07930535078048706
Sequence_2-Sequence_63,187.88909912109375,0.20175963640213013,0.24404454231262207
Sequence_2-Sequence_64,93.390625,0.13054299354553223,0.13553637266159058
Sequence_2-Sequence_65,102.76842498779297,0.11236602067947388,0.13436520099639893
Sequence_2-Sequence_66,107.82952880859375,0.18607378005981445,0.21274667978286743
Sequence_2-Sequence_67,104.5123291015625,0.10481393337249756,0.1237286925315857
Sequence_2-Sequence_68,93.49382019042969,0.08887165784835815,0.10341668128967285
Sequence_2-Sequence_69,78.3748779296875,0.07111424207687378,0.08465999364852905
Sequence_2-Sequence_70,177.52926635742188,0.40167897939682007,0.41232746839523315
Sequence_2-Sequence_71,89.29830932617188,0.12238645553588867,0.12770122289657593
Sequence_2-Sequence_72,78.07759094238281,0.09995132684707642,0.12008297443389893
Sequence_2-Sequence_73,88.60033416748047,0.11990731954574585,0.1408786177635193
Sequence_2-Sequence_74,88.33274841308594,0.11191713809967041,0.11611378192901611
Sequence_2-Sequence_75,98.52055358886719,0.09033441543579102,0.10639435052871704
Sequence_2-Sequence_76,97.69828796386719,0.08958184719085693,0.10622692108154297
Sequence_2-Sequence_77,145.28231811523438,0.3304080367088318,0.35025691986083984
Sequence_2-Sequence_78,110.09492492675781,0.19353312253952026,0.22119492292404175
Sequence_2-Sequence_79,107.01909637451172,0.11556321382522583,0.13813674449920654
Sequence_2-Sequence_80,103.3875732421875,0.16205310821533203,0.17517107725143433
Sequence_2-Sequence_81,71.60270690917969,0.08038550615310669,0.09638756513595581
Sequence_2-Sequence_82,109.34881591796875,0.18095260858535767,0.19544905424118042
Sequence_2-Sequence_83,127.79330444335938,0.2381487488746643,0.24213188886642456
Sequence_2-Sequence_84,113.67782592773438,0.19683241844177246,0.20998287200927734
Sequence_2-Sequence_85,92.13052368164062,0.11145174503326416,0.13355344533920288
Sequence_2-Sequence_86,111.81002807617188,0.2136886715888977,0.2521067261695862
Sequence_2-Sequence_87,83.0012435913086,0.09169191122055054,0.10898607969284058
Sequence_2-Sequence_88,105.26375579833984,0.14386868476867676,0.17384296655654907
Sequence_2-Sequence_89,72.595703125,0.06025803089141846,0.06029713153839111
Sequence_2-Sequence_90,83.0181884765625,0.0661267638206482,0.07606816291809082
Sequence_2-Sequence_91,97.4916000366211,0.07481527328491211,0.08555692434310913
Sequence_2-Sequence_92,90.49329376220703,0.0821952223777771,0.09668391942977905
Sequence_2-Sequence_93,85.29447174072266,0.1242331862449646,0.14446419477462769
Sequence_2-Sequence_94,92.3262939453125,0.11035037040710449,0.10736608505249023
Sequence_2-Sequence_95,66.72351837158203,0.04458510875701904,0.051453232765197754
Sequence_2-Sequence_96,114.71598815917969,0.16285228729248047,0.19612818956375122
Sequence_2-Sequence_97,55.19615173339844,0.0540471076965332,0.06412750482559204
Sequence_2-Sequence_98,55.43243408203125,0.04866492748260498,0.05478465557098389
Sequence_2-Sequence_99,60.94523620605469,0.03708392381668091,0.041790664196014404
Sequence_2-Sequence_100,88.76034545898438,0.133525550365448,0.15629160404205322
Sequence_2-Sequence_101,84.01090240478516,0.06651198863983154,0.07757300138473511
Sequence_2-Sequence_102,73.93842315673828,0.08725619316101074,0.10316342115402222
Sequence_2-Sequence_103,100.43959045410156,0.11794215440750122,0.1418657898902893
Sequence_2-Sequence_104,123.78844451904297,0.14247655868530273,0.17228567600250244
Sequence_2-Sequence_105,103.55370330810547,0.16405338048934937,0.18073976039886475
Sequence_2-Sequence_106,107.73062133789062,0.11990880966186523,0.143515944480896
